status,status_order,impact,impact_order,workspace,plugin,support,name,version,ecosystem,dep_type,tree,risk,last_publish,deprecated,declared_in,notes
unmaintained,0,low,2,app-defaults,red-hat-developer-hub-backstage-plugin-app-defaults,tech-preview,cross-fetch,^4.0.0,npm,devDependencies,overlays,build,2024-12-21,FALSE,workspaces/app-defaults/metadata/red-hat-developer-hub-backstage-plugin-app-defaults.yaml,
unmaintained,0,low,2,app-defaults,red-hat-developer-hub-backstage-plugin-app-integrations,tech-preview,cross-fetch,^4.0.0,npm,devDependencies,overlays,build,2024-12-21,FALSE,workspaces/app-defaults/metadata/red-hat-developer-hub-backstage-plugin-app-integrations.yaml,
unmaintained,0,low,2,backstage,backstage-plugin-kubernetes-backend,generally-available,@jest-mock/express,^2.0.1,npm,dependencies,overlays,test-only,2025-02-03,FALSE,workspaces/backstage/metadata/backstage-plugin-kubernetes-backend.yaml,
unmaintained,0,low,2,backstage,backstage-plugin-scaffolder-backend-module-github,generally-available,jsonschema,^1.2.6,npm,devDependencies,overlays,build,2025-01-07,FALSE,workspaces/backstage/metadata/backstage-plugin-scaffolder-backend-module-github.yaml,
unmaintained,0,low,2,backstage,backstage-plugin-signals,generally-available,jest-websocket-mock,^2.5.0,npm,devDependencies,overlays,test-only,2023-09-10,FALSE,workspaces/backstage/metadata/backstage-plugin-signals.yaml,
unmaintained,0,low,2,bulk-import,red-hat-developer-hub-backstage-plugin-bulk-import,tech-preview,@types/js-yaml,^4.0.9,npm,devDependencies,overlays,test-only,2023-11-07,FALSE,workspaces/bulk-import/metadata/red-hat-developer-hub-backstage-plugin-bulk-import.yaml,
unmaintained,0,low,2,extensions,rhdh-bsp-ctlg-backend-mod-extensions,tech-preview,@types/js-yaml,^4.0.9,npm,devDependencies,overlays,test-only,2023-11-07,FALSE,workspaces/extensions/metadata/rhdh-bsp-ctlg-backend-mod-extensions.yaml,
unmaintained,0,low,2,intelligent-assistant,rhdh-bsp-intelligent-assistant-backend,generally-available,@types/js-yaml,^4,npm,devDependencies,overlays,test-only,2023-11-07,FALSE,workspaces/intelligent-assistant/metadata/rhdh-bsp-intelligent-assistant-backend.yaml,
unmaintained,0,low,2,orchestrator,rhdh-bsp-orchestrator,generally-available,@types/json-schema,7.0.15,npm,devDependencies,overlays,test-only,2023-11-07,FALSE,workspaces/orchestrator/metadata/rhdh-bsp-orchestrator.yaml,
unmaintained,0,low,2,orchestrator,rhdh-bsp-orchestrator-backend,generally-available,@types/fs-extra,11.0.4,npm,devDependencies,overlays,test-only,2023-11-07,FALSE,workspaces/orchestrator/metadata/rhdh-bsp-orchestrator-backend.yaml,
unmaintained,0,low,2,orchestrator,rhdh-bsp-orchestrator-backend,generally-available,@types/json-schema,7.0.15,npm,devDependencies,overlays,test-only,2023-11-07,FALSE,workspaces/orchestrator/metadata/rhdh-bsp-orchestrator-backend.yaml,
unmaintained,0,low,2,orchestrator,rhdh-bsp-scaffolder-backend-mod-orchestrator,generally-available,@types/js-yaml,^4.0.0,npm,devDependencies,overlays,test-only,2023-11-07,FALSE,workspaces/orchestrator/metadata/rhdh-bsp-scaffolder-backend-mod-orchestrator.yaml,
unmaintained,0,low,2,rbac,backstage-community-plugin-rbac,generally-available,@types/autosuggest-highlight,3.2.3,npm,devDependencies,overlays,test-only,2023-11-06,FALSE,workspaces/rbac/metadata/backstage-community-plugin-rbac.yaml,
unmaintained,0,low,2,rhdh-core,app-next,,@types/zen-observable,0.8.7,npm,devDependencies,root-workspace,test-only,2023-11-22,FALSE,packages/app-next/package.json,
unmaintained,0,low,2,rhdh-core,backend,,@types/global-agent,2.1.3,npm,devDependencies,root-workspace,test-only,2025-02-21,FALSE,packages/backend/package.json,
unmaintained,0,low,2,rhdh-core,root,,husky,8.0.3,npm,devDependencies,root-workspace,build,2024-11-18,FALSE,package.json,
unmaintained,0,low,2,rhdh-core,scalprum-backend,,@types/mock-fs,4.13.4,npm,devDependencies,root-workspace,test-only,2023-11-07,FALSE,plugins/scalprum-backend/package.json,
unmaintained,0,low,2,rhdh-core,scalprum-backend,,mock-fs,5.5.0,npm,devDependencies,root-workspace,build,2025-02-06,FALSE,plugins/scalprum-backend/package.json,
unmaintained,0,low,2,tech-radar,backstage-community-plugin-tech-radar,generally-available,@types/d3-force,^3.0.0,npm,devDependencies,overlays,test-only,2024-06-17,FALSE,workspaces/tech-radar/metadata/backstage-community-plugin-tech-radar.yaml,
unmaintained,0,low,2,topology,backstage-community-plugin-topology,generally-available,cross-fetch,4.1.0,npm,devDependencies,overlays,build,2024-12-21,FALSE,workspaces/topology/metadata/backstage-community-plugin-topology.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/catalog-model,^1.9.0,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/config,^1.3.8,npm,devDependencies,overlays,build,2026-05-19,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/core-app-api,^1.20.2,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/core-components,^0.18.11,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/dev-utils,^1.1.24,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/frontend-plugin-api,^0.17.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/plugin-app-react,^0.2.4,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/plugin-catalog,^2.0.6,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/plugin-catalog-react,^3.1.0,npm,dependencies,overlays,runtime-prod,2026-08-25,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/plugin-permission-react,^0.5.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/test-utils,^1.7.19,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@backstage/theme,^0.7.3,npm,dependencies,overlays,runtime-prod,2026-04-14,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@mui/icons-material,5.18.0,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@mui/lab,5.0.0-alpha.177,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@mui/material,5.18.0,npm,dependencies,overlays,runtime-prod,2026-08-06,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@mui/x-date-pickers,5.0.20,npm,dependencies,overlays,runtime-prod,2026-08-21,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@red-hat-developer-hub/backstage-plugin-adoption-insights,0.9.1,npm,dependencies,overlays,runtime-prod,2026-08-01,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@red-hat-developer-hub/backstage-plugin-adoption-insights-common,^0.9.1,npm,dependencies,overlays,runtime-prod,2026-08-01,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@red-hat-developer-hub/backstage-plugin-theme,^0.14.11,npm,devDependencies,overlays,build,2026-08-04,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@testing-library/jest-dom,^6.0.0,npm,devDependencies,overlays,test-only,2026-08-09,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@testing-library/react,^14.0.0,npm,devDependencies,overlays,test-only,2026-01-19,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,@testing-library/user-event,^14.0.0,npm,devDependencies,overlays,test-only,2026-08-22,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,date-fns,2.30.0,npm,dependencies,overlays,runtime-prod,2026-05-29,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,msw,^1.0.0,npm,devDependencies,overlays,build,2026-07-08,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,devDependencies,overlays,build,2026-07-21,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,react,^16.13.1 || ^17.0.0 || ^18.0.0,npm,peerDependencies,overlays,runtime-prod,2026-07-21,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,react-use,^17.2.4,npm,dependencies,overlays,runtime-prod,2026-06-10,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights,generally-available,recharts,^2.15.1,npm,dependencies,overlays,runtime-prod,2026-07-25,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/backend-defaults,^0.17.3,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/backend-plugin-api,^1.9.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/backend-test-utils,^1.11.4,npm,devDependencies,overlays,test-only,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/cli,^0.36.3,npm,devDependencies,overlays,build,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/core-plugin-api,^1.12.7,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/errors,^1.3.1,npm,dependencies,overlays,runtime-prod,2026-05-19,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/plugin-catalog-node,^2.2.2,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@backstage/plugin-permission-common,^0.9.9,npm,dependencies,overlays,runtime-prod,2026-08-18,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@red-hat-developer-hub/backstage-plugin-adoption-insights-backend,0.9.1,npm,dependencies,overlays,runtime-prod,2026-08-01,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@red-hat-developer-hub/backstage-plugin-adoption-insights-common,^0.9.1,npm,dependencies,overlays,runtime-prod,2026-08-01,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@types/express,^4.17.6,npm,devDependencies,overlays,test-only,2025-12-01,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@types/luxon,^3.5.0,npm,devDependencies,overlays,test-only,2026-08-21,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,@types/supertest,^2.0.12,npm,devDependencies,overlays,test-only,2026-07-14,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,express,^4.17.1,npm,dependencies,overlays,runtime-prod,2025-12-01,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,json-2-csv,^5.5.11,npm,dependencies,overlays,runtime-prod,2026-08-26,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,knex,^3.1.0,npm,dependencies,overlays,runtime-prod,2026-06-26,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,luxon,^3.5.0,npm,dependencies,overlays,runtime-prod,2025-09-05,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
OK,2,low,2,adoption-insights,rhdh-bsp-adoption-insights-backend,generally-available,supertest,^6.2.4,npm,devDependencies,overlays,build,2026-01-06,FALSE,workspaces/adoption-insights/metadata/rhdh-bsp-adoption-insights-backend.yaml,
